ICRF J011857.2-214130  0116-219  01 18 57.26216666  -21 41 30.1399986  0.00000683 0.0001138  -0.058  52128.2 50632.3 54768.6     19    289
ICRF J012141.5+114950  0119+115  01 21 41.59504339   11 49 50.4131012  0.00000279 0.0000429  -0.018  52622.1 47394.1 54901.7   1151  36167
ICRF J013305.7-520003  0131-522  01 33 05.76255607  -52 00 03.9457209  0.00001218 0.0001605   0.251  52621.9 48162.4 54901.7     28    126
ICRF J013658.5+475129  0133+476  01 36 58.59480585   47 51 29.1000445  0.00000407 0.0000414   0.014  52890.7 44343.6 54907.7   1307 117353
ICRF J013708.7+312235  0134+311  01 37 08.73362970   31 22 35.8553611  0.00000553 0.0001012   0.044  53105.6 50219.8 54901.7     13    550
ICRF J014125.8-092843  0138-097  01 41 25.83215547  -09 28 43.6741894  0.00000455 0.0000878  -0.020  52777.3 46875.8 54768.6     34   1008
ICRF J015456.2+474326  0151+474  01 54 56.28988783   47 43 26.5395732  0.00000530 0.0000654  -0.014  53123.2 49750.8 54657.8     21   1395
ICRF J020333.3+723253  0159+723  02 03 33.38496841   72 32 53.6672938  0.00001231 0.0000546   0.052  52872.5 47011.4 54907.7     35   1482
ICRF J020504.9+321230  0202+319  02 05 04.92536007   32 12 30.0954538  0.00000367 0.0000520  -0.038  52311.3 45466.3 54852.7     62   2357
ICRF J021748.9+014449  0215+015  02 17 48.95475182   01 44 49.6990704  0.00000348 0.0000673  -0.120  51978.4 48919.9 54837.7     37   1200
ICRF J022428.4+065923  0221+067  02 24 28.42819659   06 59 23.3415393  0.00000382 0.0000683  -0.214  52153.5 47394.1 54662.7     68   1173
ICRF J022934.9-784745  0230-790  02 29 34.94659358  -78 47 45.6017972  0.00003546 0.0001073   0.032  52873.3 47626.5 54726.7     49    247
ICRF J023145.8+132254  0229+131  02 31 45.89405431   13 22 54.7162668  0.00000281 0.0000422  -0.006  49841.4 44773.8 54844.7   2537  66911
ICRF J023631.1-295355  0234-301  02 36 31.16942057  -29 53 55.5402759  0.00000978 0.0001544  -0.032  53761.6 53126.1 54741.8     16    135
ICRF J023653.2-613615  0235-618  02 36 53.24574589  -61 36 15.1834250  0.00002197 0.0001688   0.249  53734.9 52861.2 54670.7     17    106
ICRF J023752.4+284808  0234+285  02 37 52.40567732   28 48 08.9900231  0.00000313 0.0000421  -0.023  49361.6 44447.0 54664.7   1199  53070
ICRF J023945.4-023440  0237-027  02 39 45.47226775  -02 34 40.9144020  0.00000359 0.0000672  -0.090  52760.9 49253.8 54901.7     36   1437
ICRF J030335.2+471616  0300+470  03 03 35.24222254   47 16 16.2754406  0.00000417 0.0000433  -0.048  48470.0 44343.6 54844.7    757  25008
ICRF J030350.6-621125  0302-623  03 03 50.63134799  -62 11 25.5498711  0.00001499 0.0001135   0.150  51436.6 48162.4 54726.7     44    248
ICRF J030642.6+624302  0302+625  03 06 42.65954796   62 43 02.0241642  0.00000833 0.0000613  -0.047  52280.3 48614.0 54662.7     37   1334
ICRF J030903.6+102916  0306+102  03 09 03.62350016   10 29 16.3409599  0.00000415 0.0000770  -0.209  52036.1 47394.1 54768.6     76    952
ICRF J030956.0-605839  0308-611  03 09 56.09915397  -60 58 39.0561502  0.00000861 0.0000726   0.169  50431.8 47626.5 54907.7    121   1152
ICRF J031049.8+381453  0307+380  03 10 49.87992951   38 14 53.8378720  0.00000642 0.0001107  -0.044  53283.0 49939.8 54901.7     11    347
ICRF J031301.9+412001  0309+411  03 13 01.96212305   41 20 01.1835585  0.00000480 0.0000642  -0.147  52400.3 47165.8 54818.7     47   1138
ICRF J032536.8+222400  0322+222  03 25 36.81435154   22 24 00.3655873  0.00000389 0.0000695  -0.141  51716.8 50085.5 54907.7     32   1171
ICRF J033413.6-400825  0332-403  03 34 13.65451358  -40 08 25.3978415  0.00001125 0.0001211  -0.345  51855.9 47640.2 54893.7     25    212
ICRF J033553.9-543025  0334-546  03 35 53.92484162  -54 30 25.1146727  0.00001704 0.0002055   0.355  52901.7 48388.4 54706.7     31    113
ICRF J034506.4+145349  0342+147  03 45 06.41654424   14 53 49.5582021  0.00000446 0.0000837  -0.094  51563.2 47394.1 54676.7     47    894
ICRF J034838.1-274913  0346-279  03 48 38.14457723  -27 49 13.5655526  0.00000599 0.0000929  -0.157  53999.3 50688.3 54901.7     11    372
ICRF J040145.1+211028  0358+210  04 01 45.16607260   21 10 28.5870359  0.00000639 0.0001325  -0.026  52184.0 50085.5 54887.7     15    396
ICRF J040353.7-360501  0402-362  04 03 53.74989835  -36 05 01.9131085  0.00000359 0.0000487   0.161  52084.5 47415.7 54887.7    857   7648
ICRF J040534.0-130813  0403-132  04 05 34.00338957  -13 08 13.6907083  0.00000397 0.0001030  -0.146  51867.0 47176.5 54112.8     20    745
ICRF J040659.0-382628  0405-385  04 06 59.03533560  -38 26 28.0423567  0.00000423 0.0000575  -0.147  53096.5 48162.4 54882.8    286   2087
ICRF J041636.5-185108  0414-189  04 16 36.54445140  -18 51 08.3400284  0.00000471 0.0000851  -0.100  52136.7 46840.8 54803.7     39    930
ICRF J042315.8-012033  0420-014  04 23 15.80072776  -01 20 33.0654034  0.00000279 0.0000450  -0.037  48415.7 44773.8 54893.7   1290  30117
ICRF J042446.8+003606  0422+004  04 24 46.84206092   00 36 06.3293676  0.00000385 0.0000768  -0.082  52464.8 46976.8 54887.7     31   1013
ICRF J042952.9+272437  0426+273  04 29 52.96076804   27 24 37.8762939  0.00000428 0.0000790   0.059  52851.0 50219.8 54802.7     35    984
ICRF J043337.8+290555  0430+289  04 33 37.82985993   29 05 55.4770346  0.00000372 0.0000576  -0.044  51901.2 50043.8 54901.7     52   1948
ICRF J043900.8-452222  0437-454  04 39 00.85466883  -45 22 22.5628657  0.00001180 0.0001577  -0.108  52776.1 48766.9 54670.7     35    269
ICRF J044331.6+344106  0440+345  04 43 31.63520255   34 41 06.6640222  0.00000445 0.0000642  -0.049  50605.8 47718.4 51967.7     37   1454
ICRF J044907.6+112128  0446+112  04 49 07.67110088   11 21 28.5964577  0.00000341 0.0000603  -0.082  53331.6 47394.1 54845.7     41   1722
ICRF J045005.4-810102  0454-810  04 50 05.44020132  -81 01 02.2313228  0.00004163 0.0000967   0.064  51639.5 47626.5 54726.7     49    342
ICRF J045703.1-232452  0454-234  04 57 03.17922863  -23 24 52.0201418  0.00000299 0.0000428  -0.026  51444.2 46440.9 54903.8   2533  55475
ICRF J050112.8-015914  0458-020  05 01 12.80988366  -01 59 14.2562534  0.00000273 0.0000424  -0.068  51137.5 44773.8 54907.7   2150  48225
ICRF J050145.2+135607  0458+138  05 01 45.27082031   13 56 07.2204176  0.00000539 0.0001288  -0.026  52136.0 47394.1 54201.7     28    619
ICRF J050643.9-610940  0506-612  05 06 43.98872791  -61 09 40.9937940  0.00001524 0.0001190   0.113  52511.7 48110.9 54880.7     41    182
ICRF J050842.3+843204  0454+844  05 08 42.36345199   84 32 04.5440155  0.00003335 0.0000494  -0.108  52914.6 44343.6 54889.8    165   4081
ICRF J050927.4+101144  0506+101  05 09 27.45706864   10 11 44.6000396  0.00000378 0.0000826  -0.113  52566.7 47394.1 54872.7     42   1174
ICRF J051002.3+180041  0507+179  05 10 02.36912982   18 00 41.5816534  0.00000404 0.0000610  -0.075  51714.9 47605.1 54713.7     62   1182
ICRF J051644.9-620705  0516-621  05 16 44.92616793  -62 07 05.3892036  0.00001331 0.0001157   0.112  51882.1 48749.6 54726.7     37    218
ICRF J051803.8+205452  0515+208  05 18 03.82450329   20 54 52.4974899  0.00000620 0.0001535  -0.037  52114.2 50085.5 54907.7     11    428
ICRF J052234.4-610757  0522-611  05 22 34.42547880  -61 07 57.1335242  0.00002109 0.0001653   0.322  52851.2 47626.5 54706.7     20     90
ICRF J052531.4-455754  0524-460  05 25 31.40015013  -45 57 54.6848636  0.00001684 0.0001861  -0.001  52412.0 49750.8 54726.7     28    161
ICRF J052616.6-483036  0524-485  05 26 16.67131064  -48 30 36.7915470  0.00001592 0.0002543   0.400  53913.6 53223.4 54726.7     11     68
ICRF J052732.7+033131  0524+034  05 27 32.70544796   03 31 31.5166429  0.00000484 0.0000871  -0.074  53092.2 49914.7 54893.7     12    441
ICRF J053315.8+482252  0529+483  05 33 15.86578266   48 22 52.8076620  0.00000506 0.0000584  -0.035  54311.3 50306.3 54852.7     13   1348
ICRF J053435.7-610607  0534-611  05 34 35.77248961  -61 06 07.0730607  0.00002193 0.0001790   0.082  53715.3 50182.6 54670.7     19     81
ICRF J053628.4-340111  0534-340  05 36 28.43237520  -34 01 11.4684150  0.00001027 0.0001610   0.218  53790.6 52306.7 54907.7     34    341
ICRF J053850.3-440508  0537-441  05 38 50.36155219  -44 05 08.9389165  0.00000392 0.0000442   0.010  52847.7 47305.8 54903.8   1085  18435
ICRF J053942.3+143345  0536+145  05 39 42.36599103   14 33 45.5616993  0.00000370 0.0000640  -0.147  51944.2 47394.1 54901.7     73   1202
ICRF J053954.2-283955  0537-286  05 39 54.28147645  -28 39 55.9478122  0.00000515 0.0000782  -0.036  52718.2 48573.8 54872.7     58    995
ICRF J054734.1+272156  0544+273  05 47 34.14892109   27 21 56.8425667  0.00000412 0.0000700  -0.101  51906.5 47394.1 54858.7     65   1421
ICRF J055009.5-573224  0549-575  05 50 09.58018296  -57 32 24.3965304  0.00001696 0.0002398   0.372  53796.1 53223.4 54670.7     10     64
ICRF J055530.8+394849  0552+398  05 55 30.80561150   39 48 49.1649664  0.00000355 0.0000413   0.001  51012.9 44090.5 54901.7   4068 337322
ICRF J055932.0+235353  0556+238  05 59 32.03313165   23 53 53.9267683  0.00000305 0.0000445  -0.020  52323.5 47394.1 54887.7    590  11999
ICRF J060309.1+174216  0600+177  06 03 09.13026176   17 42 16.8105604  0.00000479 0.0000799  -0.379  52205.7 47394.1 54664.7     46    829
ICRF J064632.0+445116  0642+449  06 46 32.02599463   44 51 16.5901237  0.00000386 0.0000413  -0.014  53168.5 45466.3 54903.8   1211 103287
ICRF J064814.0-304419  0646-306  06 48 14.09647071  -30 44 19.6596827  0.00000692 0.0000939  -0.154  52092.0 47640.2 54887.7     40    601
ICRF J065024.5-163739  0648-165  06 50 24.58185521  -16 37 39.7251917  0.00000350 0.0000578  -0.066  53236.8 46875.8 54907.7     60   1791
ICRF J065917.9+081330  0656+082  06 59 17.99603428   08 13 30.9533022  0.00000302 0.0000590  -0.377  53670.1 49914.7 54903.8    401   4840
ICRF J070001.5+170921  0657+172  07 00 01.52553646   17 09 21.7014901  0.00000308 0.0000490  -0.113  51827.5 47655.8 54907.7    183   4503
ICRF J071046.1+473211  0707+476  07 10 46.10487679   47 32 11.1427167  0.00000527 0.0000642  -0.057  51517.3 44343.6 54837.7     25   1162
ICRF J072153.4+712036  0716+714  07 21 53.44846336   71 20 36.3634253  0.00000948 0.0000470  -0.032  52163.3 44343.6 54893.7    136   2799
ICRF J072516.8+142513  0722+145  07 25 16.80776128   14 25 13.7466902  0.00000366 0.0000615  -0.102  52580.8 47394.1 54522.7     45   1266
ICRF J072611.7+791131  0718+792  07 26 11.73524096   79 11 31.0162085  0.00001488 0.0000415   0.002  52440.4 48223.7 54887.7   1251  34947
ICRF J073019.1-114112  0727-115  07 30 19.11247420  -11 41 12.6005110  0.00000278 0.0000422  -0.022  51578.1 45259.2 54903.8   3261 109457
ICRF J073918.0+013704  0736+017  07 39 18.03389693   01 37 04.6178588  0.00000337 0.0000580  -0.122  52409.0 44773.8 54845.7     63   1624
ICRF J074202.7+490015  0738+491  07 42 02.74894651   49 00 15.6089340  0.00000593 0.0000688  -0.037  53155.0 49750.8 54823.7     18   1156
ICRF J074554.0-004417  0743-006  07 45 54.08232111  -00 44 17.5398546  0.00000384 0.0000971  -0.089  51189.3 46527.7 53068.7     30    731
ICRF J074625.8+254902  0743+259  07 46 25.87417871   25 49 02.1347553  0.00000305 0.0000422  -0.054  53817.2 47407.6 54903.8    671  26091
ICRF J074836.1+240024  0745+241  07 48 36.10927469   24 00 24.1100315  0.00000349 0.0000542  -0.072  51144.2 47620.8 54810.7    159   2550
ICRF J075052.0+123104  0748+126  07 50 52.04573519   12 31 04.8281766  0.00000299 0.0000475  -0.125  52767.7 44773.8 54816.7    145   3819
ICRF J080248.0+180949  0759+183  08 02 48.03196182   18 09 49.2493958  0.00000519 0.0001104  -0.110  52214.7 50085.5 54872.7     12    494
ICRF J080518.1+614423  0800+618  08 05 18.17956846   61 44 23.7002968  0.00000740 0.0000609  -0.147  54532.8 52409.7 54887.7     10    981
ICRF J080757.5+043234  0805+046  08 07 57.53857015   04 32 34.5310021  0.00001020 0.0002069  -0.168  51371.7 49914.7 54664.7     14    174
ICRF J080839.6+495036  0804+499  08 08 39.66628353   49 50 36.5304035  0.00000426 0.0000414  -0.047  51488.4 44343.6 54893.7   1406  86324
ICRF J080856.6+405244  0805+410  08 08 56.65203923   40 52 44.8888616  0.00000366 0.0000425  -0.014  51735.0 48720.9 54901.7    575  18706
ICRF J081126.7+014652  0808+019  08 11 26.70731189   01 46 52.2202616  0.00000289 0.0000456  -0.024  52826.7 46977.9 54818.7    221   5330
ICRF J081525.9+363515  0812+367  08 15 25.94485739   36 35 15.1488917  0.00000449 0.0000725  -0.028  52354.7 45775.8 54657.8     21    973
ICRF J081815.9+422245  0814+425  08 18 15.99960470   42 22 45.4149140  0.00000486 0.0000575  -0.080  49202.0 44343.6 53051.1    149   2383
ICRF J082550.3+030924  0823+033  08 25 50.33835429   03 09 24.5200730  0.00000273 0.0000430  -0.029  51407.8 45466.3 54907.7   1365  49660
ICRF J083052.0+241059  0827+243  08 30 52.08619070   24 10 59.8204032  0.00000354 0.0000544  -0.131  51630.9 47023.7 54655.7     82   1980
ICRF J083639.2-201659  0834-201  08 36 39.21525294  -20 16 59.5040953  0.00000559 0.0001054  -0.121  52587.9 46840.8 54741.8     33    626
ICRF J085448.8+200630  0851+202  08 54 48.87492702   20 06 30.6408861  0.00000290 0.0000416  -0.039  50426.4 44342.2 54907.7   3449 149927
ICRF J085641.8-110514  0854-108  08 56 41.80414812  -11 05 14.4301901  0.00000512 0.0000778  -0.109  54477.1 53552.8 54858.7     15    344
ICRF J091437.9+024559  0912+029  09 14 37.91343166   02 45 59.2469393  0.00000329 0.0000601  -0.001  53574.1 47407.6 54865.7     30   1838
ICRF J092246.4-395935  0920-397  09 22 46.41826064  -39 59 35.0683561  0.00000431 0.0000859  -0.167  51602.8 47686.1 54907.7    227   3181
ICRF J092314.4+384939  0920+390  09 23 14.45293105   38 49 39.9101375  0.00000432 0.0000594  -0.003  52287.9 49736.9 54845.7     64   1567
ICRF J092751.8-203451  0925-203  09 27 51.82431596  -20 34 51.2324031  0.00000467 0.0000749  -0.146  52818.4 47777.3 54887.7     71   1010
ICRF J095232.0+351252  0949+354  09 52 32.02616656   35 12 52.4030592  0.00000524 0.0000893  -0.044  52576.8 50242.8 54887.7     16    483
ICRF J095819.6+472507  0955+476  09 58 19.67163931   47 25 07.8424347  0.00000404 0.0000414  -0.054  52388.7 48720.9 54907.7   2006 135716
ICRF J095820.9+322402  0955+326  09 58 20.94963113   32 24 02.2095353  0.00000390 0.0000580  -0.101  52606.9 47761.7 54657.8     29   1915
ICRF J095847.2+653354  0954+658  09 58 47.24510127   65 33 54.8180587  0.00000701 0.0000444  -0.117  49883.0 44343.6 54901.7    284  11507
ICRF J100614.0-501813  1004-500  10 06 14.00931618  -50 18 13.4706757  0.00001340 0.0001922   0.270  53837.6 49535.0 54795.7     22    105
ICRF J101447.0+230116  1012+232  10 14 47.06545658   23 01 16.5708649  0.00000413 0.0000634  -0.086  52012.0 47407.6 54712.7     34   1656
ICRF J101603.1+051302  1013+054  10 16 03.13646769   05 13 02.3414482  0.00000383 0.0000735  -0.020  54066.5 49914.7 54893.7     13    903
ICRF J101725.8+611627  1014+615  10 17 25.88757718   61 16 27.4966664  0.00000843 0.0000596   0.069  50914.9 49422.9 53153.2     22   1224
ICRF J101810.9+354239  1015+359  10 18 10.98809086   35 42 39.4408279  0.00000525 0.0001043   0.024  53327.1 50242.8 54880.7     10    493
ICRF J102343.5-664648  1022-665  10 23 43.53319996  -66 46 48.7177526  0.00002040 0.0001359   0.165  53658.5 52780.7 54670.7     27    153
ICRF J102444.8+191220  1022+194  10 24 44.80959508   19 12 20.4156249  0.00000354 0.0000619  -0.036  51418.7 47783.2 54803.7     41   2343
ICRF J103303.7+411606  1030+415  10 33 03.70786817   41 16 06.2329177  0.00000481 0.0000627   0.024  52634.8 47019.9 54818.7     29   1178
ICRF J103334.0+071126  1030+074  10 33 34.02429130   07 11 26.1477035  0.00000426 0.0000745  -0.080  52507.6 50855.8 54627.7    154   1220
ICRF J103653.4-374415  1034-374  10 36 53.43960199  -37 44 15.0656721  0.00001205 0.0001597  -0.102  53991.0 53223.4 54741.8     13    138
ICRF J103716.0-293402  1034-293  10 37 16.07973476  -29 34 02.8133345  0.00000324 0.0000444  -0.047  51514.0 46440.9 54903.8   1887  21896
ICRF J104146.7+523328  1038+528  10 41 46.78163764   52 33 28.2313168  0.00000517 0.0000524   0.029  51279.1 48524.8 54852.7    199   3040
ICRF J104423.0+805439  1039+811  10 44 23.06254789   80 54 39.4430277  0.00002013 0.0000478  -0.051  51808.6 47288.7 54788.7     53   2150
ICRF J104455.9+065538  1042+071  10 44 55.91124593   06 55 38.2626553  0.00000708 0.0001883  -0.211  51442.2 47777.3 52711.7     13    289
ICRF J104806.6-190935  1045-188  10 48 06.62060701  -19 09 35.7266240  0.00000394 0.0000869  -0.154  52670.5 47176.5 54858.7     33   1130
ICRF J105148.7+211952  1049+215  10 51 48.78907490   21 19 52.3138145  0.00000422 0.0000685  -0.088  51671.0 47931.6 54746.7     28   1229
ICRF J105811.5+811432  1053+815  10 58 11.53537962   81 14 32.6751819  0.00001836 0.0000420   0.003  52489.6 47453.0 54880.7    675  18890
ICRF J105829.6+013358  1055+018  10 58 29.60520747   01 33 58.8237691  0.00000300 0.0000526  -0.221  49266.2 44773.8 54601.7    307   6161
ICRF J110352.2-535700  1101-536  11 03 52.22167171  -53 57 00.6966293  0.00000939 0.0001166   0.232  50525.9 47626.5 54706.7     54    398
ICRF J110427.3+381231  1101+384  11 04 27.31394136   38 12 31.7990644  0.00000359 0.0000444  -0.101  51979.0 49519.8 54763.8    528  11654
ICRF J111358.6+144226  1111+149  11 13 58.69508359   14 42 26.9525965  0.00000484 0.0000982  -0.073  51713.1 47005.8 54789.7     42    779
ICRF J112553.7+261019  1123+264  11 25 53.71192285   26 10 19.9786840  0.00000360 0.0000544  -0.138  50804.2 46977.9 54907.7    165   2248
ICRF J112704.3-185717  1124-186  11 27 04.39244958  -18 57 17.4416582  0.00000292 0.0000432   0.009  52704.6 46875.8 54903.8   1087  27242
ICRF J113053.2+381518  1128+385  11 30 53.28261193   38 15 18.5469933  0.00000348 0.0000417  -0.044  51787.2 45775.8 54903.8   1227  63954
ICRF J113320.0+004052  1130+009  11 33 20.05579171   00 40 52.8372903  0.00000472 0.0000956  -0.129  51426.8 47019.9 54852.7     50    850
ICRF J113624.5-033029  1133-032  11 36 24.57693290  -03 30 29.4964694  0.00000509 0.0001256  -0.038  53907.2 50576.2 54845.7     10    474
ICRF J114553.6-695401  1143-696  11 45 53.62417065  -69 54 01.7977922  0.00002802 0.0001945   0.377  53671.0 52872.9 54706.7     14     72
ICRF J114658.2+395834  1144+402  11 46 58.29791629   39 58 34.3045026  0.00000392 0.0000483  -0.067  50262.3 45138.8 54872.7    177   4823
ICRF J114701.3-381211  1144-379  11 47 01.37070177  -38 12 11.0234199  0.00000362 0.0000456  -0.014  52592.2 47654.0 54907.7    928  10954
ICRF J114751.5-072441  1145-071  11 47 51.55402876  -07 24 41.1410887  0.00000294 0.0000529  -0.170  51567.1 47176.5 54713.7    161   7586
ICRF J115019.2+241753  1147+245  11 50 19.21217405   24 17 53.8353207  0.00000401 0.0000671  -0.100  52721.4 48720.9 54893.7     20   1262
ICRF J115217.2-084103  1149-084  11 52 17.20951537  -08 41 03.3138824  0.00000432 0.0000688  -0.021  54046.7 50576.2 54893.7     15    517
ICRF J115918.3-663539  1156-663  11 59 18.30544873  -66 35 39.4272186  0.00002870 0.0002008   0.313  53993.0 52872.9 54726.7     14     90
ICRF J115931.8+291443  1156+295  11 59 31.83390975   29 14 43.8268741  0.00000313 0.0000420  -0.038  52031.0 46977.9 54880.7   1312  47905
ICRF J121546.7-173145  1213-172  12 15 46.75176110  -17 31 45.4029502  0.00000377 0.0000745  -0.055  52572.7 46840.8 54907.7     54   1267
ICRF J121752.0+300700  1215+303  12 17 52.08196139   30 07 00.6359190  0.00000533 0.0000920  -0.089  51708.3 48434.7 54683.7     20    890
ICRF J122222.5+041315  1219+044  12 22 22.54962080   04 13 15.7761797  0.00000275 0.0000435  -0.070  51119.4 48378.8 54907.7   1241  31223
ICRF J122340.4+804004  1221+809  12 23 40.49373854   80 40 04.3404390  0.00002117 0.0000540  -0.006  51486.2 48022.7 54803.7     35   2145
ICRF J122847.4+370612  1226+373  12 28 47.42367744   37 06 12.0958631  0.00000471 0.0000705   0.003  51946.9 48378.8 54830.7     31   1147
ICRF J123924.5+073017  1236+077  12 39 24.58832517   07 30 17.1892686  0.00000389 0.0000729  -0.063  52779.9 48378.8 54601.7     28    960
ICRF J124251.3+375100  1240+381  12 42 51.36907635   37 51 00.0252447  0.00000504 0.0000664  -0.188  52701.2 49429.9 54818.7     18   1258
ICRF J124604.2-073046  1243-072  12 46 04.23210358  -07 30 46.5745473  0.00000407 0.0000811  -0.168  51744.3 47176.5 54684.7     69   1034
ICRF J124646.8-254749  1244-255  12 46 46.80203492  -25 47 49.2887900  0.00000375 0.0000587  -0.209  51956.8 46875.8 54880.7    131   1989
ICRF J125438.2+114105  1252+119  12 54 38.25561161   11 41 05.8951798  0.00000445 0.0000826  -0.094  52027.5 46977.9 54830.7     54    914
ICRF J125459.9-713818  1251-713  12 54 59.92144870  -71 38 18.4366697  0.00002216 0.0001076   0.122  50743.2 47626.5 54726.7     38    258
ICRF J130252.4+574837  1300+580  13 02 52.46527568   57 48 37.6093180  0.00000515 0.0000415  -0.005  52953.0 49422.9 54844.7    942  71553
ICRF J131059.4+323334  1308+328  13 10 59.40272936   32 33 34.4496333  0.00000376 0.0000557  -0.016  52791.2 49706.7 54865.7     55   2153
ICRF J131607.9-333859  1313-333  13 16 07.98593995  -33 38 59.1725057  0.00000370 0.0000587  -0.134  51699.5 47415.7 54657.8    334   4738
ICRF J132700.8+221050  1324+224  13 27 00.86131377   22 10 50.1629729  0.00000320 0.0000496  -0.073  53314.8 48429.0 54901.7     74   3162
ICRF J132901.1-560802  1325-558  13 29 01.14492878  -56 08 02.6657428  0.00001797 0.0002042   0.409  53671.8 52676.7 54670.7     27    126
ICRF J133739.7-125724  1334-127  13 37 39.78277768  -12 57 24.6932620  0.00000280 0.0000428  -0.018  51396.0 46840.8 54903.8   2674  73758
ICRF J134345.9+660225  1342+662  13 43 45.95957134   66 02 25.7451011  0.00000768 0.0000472   0.002  53694.5 47783.2 54887.7     31   3135
ICRF J134408.6+660611  1342+663  13 44 08.67966687   66 06 11.6438846  0.00000872 0.0000537  -0.015  51630.0 44343.6 54803.7     57   2123
ICRF J135256.5-441240  1349-439  13 52 56.53494294  -44 12 40.3875227  0.00001113 0.0001047  -0.392  52338.6 48110.9 54706.7     45    301
ICRF J135406.8-020603  1351-018  13 54 06.89532213  -02 06 03.1904447  0.00000278 0.0000479  -0.007  52358.7 48573.8 54901.7    882  15317
ICRF J135711.2-152728  1354-152  13 57 11.24497976  -15 27 28.7867232  0.00000356 0.0000600  -0.140  52510.7 46875.8 54818.7    136   1964
ICRF J135755.3+764321  1357+769  13 57 55.37153147   76 43 21.0510512  0.00001195 0.0000413   0.015  52397.9 47011.4 54903.8   1786 194975
ICRF J140856.4-075226  1406-076  14 08 56.48120036  -07 52 26.6664200  0.00000357 0.0000682  -0.147  52583.4 47176.5 54657.8     59   1385
ICRF J141946.5+542314  1418+546  14 19 46.59740212   54 23 14.7871875  0.00000474 0.0000419  -0.022  52721.5 45138.8 54907.7    697  32547
ICRF J141946.6+382148  1417+385  14 19 46.61376070   38 21 48.4750925  0.00000355 0.0000430  -0.009  53418.9 49750.8 54713.7    271  12066
ICRF J142455.5-680758  1420-679  14 24 55.55739563  -68 07 58.0945205  0.00002421 0.0002266   0.289  53830.0 52872.9 54723.8     15     76
ICRF J142549.0+142456  1423+146  14 25 49.01801632   14 24 56.9019040  0.00000659 0.0001657  -0.007  51188.2 50085.5 53690.7     15    334
ICRF J142756.2-420619  1424-418  14 27 56.29756536  -42 06 19.4375991  0.00000389 0.0000464   0.032  52594.1 47305.8 54907.7    886   8609
